"id","thomas_id","api_uri","first_name","middle_name","last_name","party","twitter_account","facebook_account","facebook_id","url","rss_url","domain","dw_nominate","ideal_point","seniority","next_election","state","district","missed_votes_pct","votes_with_party_pct","chamber"
"C000141","174","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C000141.json","Benjamin","L.","Cardin","D","SenatorCardin","senatorbencardin","120421834675191","http://www.cardin.senate.gov","http://www.cardin.senate.gov/rss/feeds/?type=all","www.cardin.senate.gov","","","9","2018","MD",NA,"0.00","100.00","senate"
"C000174","179","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C000174.json","Thomas","R.","Carper","D","SenatorCarper","tomcarper","124891107521733","http://www.carper.senate.gov","http://www.carper.senate.gov/public/index.cfm/rss/feed","www.carper.senate.gov","","","15","2018","DE",NA,"0.00","83.67","senate"
"C000542","209","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C000542.json","Daniel","","Coats","R","SenDanCoats","180671148633644","180671148633644","http://www.coats.senate.gov","http://www.coats.senate.gov/rss/feeds/?type=press","","","","5","2016","IN",NA,"0.00","100.00","senate"
"C000880","250","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C000880.json","Michael","D.","Crapo","R","MikeCrapo","mikecrapo","80335332266","http://www.crapo.senate.gov","","crapo.senate.gov","","","17","2016","ID",NA,"0.00","97.96","senate"
"C001035","1541","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001035.json","Susan",NA,"Collins","R","SenatorCollins","susancollins","7593313361","http://www.collins.senate.gov","http://www.collins.senate.gov/public/?a=rss.feed","","","","19","2014","ME",NA,"0.00","67.35","senate"
"C001047","1676","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001047.json","Shelley","Moore","Capito","R","SenCapito","8057864757","8057864757","","http://www.capito.senate.gov/rss.xml","","","","1","2014","WV",NA,"4.08","97.87","senate"
"C001056","1692","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001056.json","John",NA,"Cornyn","R","JohnCornyn","sen.johncornyn","75755694423","http://www.cornyn.senate.gov","http://www.cornyn.senate.gov/public/?a=RSS.Feed","","","","13","2014","TX",NA,"2.04","97.92","senate"
"C001070","1828","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001070.json","Bob",NA,"Casey","D","SenBobCasey","SenatorBobCasey","107749545944874","http://www.casey.senate.gov","http://www.casey.senate.gov/rss/feeds/?all","www.casey.senate.gov","","","9","2018","PA",NA,"0.00","87.76","senate"
"C001071","1825","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001071.json","Bob",NA,"Corker","R","SenBobCorker","bobcorker","109251415789533","http://www.corker.senate.gov","http://www.corker.senate.gov/public/index.cfm/rss/feed","www.corker.senate.gov","","","9","2018","TN",NA,"0.00","93.88","senate"
"C001088","1984","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001088.json","Christopher","A.","Coons","D","SenCoonsOffice","senatorchriscoons","254950754518205","http://www.coons.senate.gov","http://www.coons.senate.gov/rss/feeds/?type=press","","","","7","2014","DE",NA,"8.16","100.00","senate"
"C001095","2098","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001095.json","Tom",NA,"Cotton","R","SenTomCotton","RepTomCotton","120355701459307","","http://www.cotton.senate.gov/rss.xml","","","","2","2014","AR",NA,"0.00","97.96","senate"
"C001098","2175","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/C001098.json","Ted",NA,"Cruz","R","SenTedCruz","SenatorTedCruz","315496455229328","http://www.cruz.senate.gov","http://www.cruz.senate.gov/rss/","cruz.senate.gov","","","3","2018","TX",NA,"2.04","91.67","senate"
"D000563","326","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000563.json","Richard","J.","Durbin","D","SenatorDurbin","SenatorDurbin","180436795325335","http://www.durbin.senate.gov","http://www.durbin.senate.gov/public/index.cfm/rss/feed","","","","19","2014","IL",NA,"0.00","100.00","senate"
"D000607","1850","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000607.json","Joe",NA,"Donnelly","D","SenDonnelly","senatordonnelly","168059529893610","http://www.donnelly.senate.gov","http://www.donnelly.senate.gov/rss/feeds/?press","www.donnelly.senate.gov","","","3","2018","IN",NA,"0.00","65.31","senate"
"D000618","2138","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/D000618.json","Steve",NA,"Daines","R","SteveDaines","SteveDainesMT","185361254941832","","http://www.daines.senate.gov/rss.xml","","","","1",NA,"MT",NA,"0.00","100.00","senate"
"E000285","1542","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/E000285.json","Michael","B.","Enzi","R","SenatorEnzi","mikeenzi","23068049436","http://www.enzi.senate.gov","http://www.enzi.senate.gov/public/index.cfm/rss/feed","","","","19","2014","WY",NA,"0.00","100.00","senate"
"F000062","1332","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000062.json","Dianne",NA,"Feinstein","D","SenFeinstein","senatorfeinstein","334887279867783","http://www.feinstein.senate.gov","http://www.feinstein.senate.gov/public/?a=rss.feed","www.feinstein.senate.gov","","","23","2018","CA",NA,"0.00","100.00","senate"
"F000444","1633","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000444.json","Jeff",NA,"Flake","R","JeffFlake","senatorjeffflake","","http://www.flake.senate.gov","http://www.flake.senate.gov/public/?a=rss.feed","flake.senate.gov","","","3","2018","AZ",NA,"0.00","95.92","senate"
"F000463","2179","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/F000463.json","Deb",NA,"Fischer","R","SenatorFischer","senatordebfischer","531623656856934","http://www.fischer.senate.gov","","fischer.senate.gov","","","3","2018","NE",NA,"0.00","100.00","senate"
"G000359","452","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000359.json","Lindsey",NA,"Graham","R","GrahamBlog","USSenatorLindseyGraham","257937783228","http://www.lgraham.senate.gov","http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed","","","","13","2014","SC",NA,"26.53","83.33","senate"
"G000386","457","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000386.json","Charles","E.","Grassley","R","ChuckGrassley","grassley","106480645796","http://www.grassley.senate.gov","http://www.grassley.senate.gov/customcf/rss_feed.cfm?issue=All","","","","35","2016","IA",NA,"0.00","93.88","senate"
"G000562","1998","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/G000562.json","Cory",NA,"Gardner","R","SenCoryGardner","CongressmanGardner","160924893954206","","http://www.gardner.senate.gov/rss.xml","","","","2","2014","CO",NA,"0.00","91.84","senate"
"H001041","1863","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001041.json","Dean","","Heller","R","SenDeanHeller","SenDeanHeller","325751330177","http://www.heller.senate.gov","http://heller.senate.gov/public/index.cfm/rss/feed","www.heller.senate.gov","","","5","2018","NV",NA,"0.00","89.80","senate"
"H001046","1937","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001046.json","Martin",NA,"Heinrich","D","MartinHeinrich","MartinHeinrich","137523189213","http://www.heinrich.senate.gov","http://www.heinrich.senate.gov/rss/feeds/","heinrich.senate.gov","","","3","2018","NM",NA,"0.00","93.88","senate"
"H001061","2079","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001061.json","John",NA,"Hoeven","R","SenJohnHoeven","SenatorJohnHoeven","194483057244478","http://www.hoeven.senate.gov","http://www.hoeven.senate.gov/public/index.cfm/rss/feed","www.hoeven.senate.gov/public/","","","5","2016","ND",NA,"0.00","100.00","senate"
"H001069","2174","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/H001069.json","Heidi",NA,"Heitkamp","D","SenatorHeitkamp","SenatorHeidiHeitkamp","501810613175643","http://www.heitkamp.senate.gov","","heitkamp.senate.gov","","","3","2018","ND",NA,"0.00","51.02","senate"
"I000024","583","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/I000024.json","James","M.","Inhofe","R","InhofePress","jiminhofe","55018309421","http://www.inhofe.senate.gov","","www.inhofe.senate.gov","","","23","2014","OK",NA,"0.00","97.96","senate"
"J000293","2086","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/J000293.json","Ron",NA,"Johnson","R","SenRonJohnson","senronjohnson","186181661410703","http://www.ronjohnson.senate.gov","","www.ronjohnson.senate.gov/public/","","","5","2016","WI",NA,"0.00","100.00","senate"
"K000360","1647","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000360.json","Mark","Steven","Kirk","R","SenatorKirk","SenatorKirk","116381528428230","http://www.kirk.senate.gov","http://www.kirk.senate.gov/rss/","","","","7","2016","IL",NA,"8.16","77.78","senate"
"K000383","2185","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000383.json","Angus",NA,"King","I","SenAngusKing","SenatorAngusSKingJr","142803045874943","http://www.king.senate.gov","http://www.king.senate.gov/rss/feeds/?type=all","king.senate.gov","","","3","2018","ME",NA,"0.00","93.88","senate"
"K000384","2176","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/K000384.json","Tim",NA,"Kaine","D","timkaine","SenatorKaine","482778861771212","http://www.kaine.senate.gov","http://www.kaine.senate.gov/rss/feeds/","kaine.senate.gov","","","3","2018","VA",NA,"0.00","91.84","senate"
"L000174","1383","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000174.json","Patrick","J.","Leahy","D","SenatorLeahy","SenatorPatrickLeahy","178569152181267","http://www.leahy.senate.gov","http://www.leahy.senate.gov/rss/feeds/press/","","","","41","2016","VT",NA,"0.00","100.00","senate"
"L000575","2050","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000575.json","James",NA,"Lankford","R","SenatorLankford","RepLankford","130873066975024","","","","","","2","2014","OK",NA,"0.00","93.88","senate"
"L000577","2080","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/L000577.json","Mike",NA,"Lee","R","SenMikeLee","senatormikelee","178081365556898","http://www.lee.senate.gov","http://www.lee.senate.gov/public/index.cfm/rss/feed","www.lee.senate.gov/public/","","","5","2016","UT",NA,"22.45","92.11","senate"
"M000133","735","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000133.json","Edward","J.","Markey","D","MarkeyMemo","EdJMarkey","6846731378","http://www.markey.senate.gov","http://www.markey.senate.gov/rss/feeds/","markey.senate.gov","","","3","2014","MA",NA,"0.00","100.00","senate"
"M000303","754","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000303.json","John",NA,"McCain","R","SenJohnMcCain","johnmccain","6425923706","http://www.mccain.senate.gov","http://www.mccain.senate.gov/public/?a=rss.feed","www.mccain.senate.gov","","","29","2016","AZ",NA,"4.08","93.62","senate"
"M000355","1395","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000355.json","Mitch",NA,"McConnell","R","McConnellPress","mitchmcconnell","","http://www.mcconnell.senate.gov","http://www.mcconnell.senate.gov/public/?a=RSS.Feed","","","","31","2014","KY",NA,"0.00","93.88","senate"
"M000639","791","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000639.json","Robert",NA,"Menendez","D","SenatorMenendez","senatormenendez","349744811357","http://menendez.senate.gov","http://www.menendez.senate.gov/rss/feeds/","menendez.senate.gov","","","10","2018","NJ",NA,"2.04","100.00","senate"
"M000702","802","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000702.json","Barbara","A.","Mikulski","D","SenatorBarb","SenatorMikulski","142890125771427","http://www.mikulski.senate.gov","http://www.mikulski.senate.gov/getallrss.cfm?xml=allfeeds&amp;issuecheckbox=all","","","","29","2016","MD",NA,"4.08","100.00","senate"
"M000934","1507","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M000934.json","Jerry",NA,"Moran","R","JerryMoran","jerrymoran","171578807105","http://www.moran.senate.gov","http://www.moran.senate.gov/public/index.cfm/rss/feed/","www.moran.senate.gov/public/","","","5","2016","KS",NA,"4.08","97.87","senate"
"M001153","1694","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001153.json","Lisa",NA,"Murkowski","R","LisaMurkowski","SenLisaMurkowski","25271170290","http://www.murkowski.senate.gov","http://www.murkowski.senate.gov/public/?a=RSS.Feed","","","","15","2016","AK",NA,"0.00","97.96","senate"
"M001169","1837","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001169.json","Christopher","S.","Murphy","D","ChrisMurphyCT","chrismurphyct","","http://www.murphy.senate.gov","http://www.murphy.senate.gov/rss/feeds/?press","murphy.senate.gov","","","3","2018","CT",NA,"0.00","100.00","senate"
"M001170","1820","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001170.json","Claire",NA,"McCaskill","D","clairecmc","senatormccaskill","131498087618","http://www.mccaskill.senate.gov","http://www.mccaskill.senate.gov/rss/feeds/?press","www.mccaskill.senate.gov","","","9","2018","MO",NA,"4.08","65.96","senate"
"M001176","1900","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001176.json","Jeff",NA,"Merkley","D","SenJeffMerkley","jeffmerkley","74374931545","http://www.merkley.senate.gov","http://www.merkley.senate.gov/rss/feeds/","","","","7","2014","OR",NA,"0.00","100.00","senate"
"M001183","1983","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/M001183.json","Joe",NA,"Manchin III","D","Sen_JoeManchin","JoeManchinIII","10150135395755161","http://www.manchin.senate.gov","http://www.manchin.senate.gov/public/index.cfm/rss/feed","www.manchin.senate.gov","","","7","2018","WV",NA,"2.04","47.92","senate"
"P000449","924","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000449.json","Rob","","Portman","R","SenRobPortman","senrobportman","45243961073","http://www.portman.senate.gov","http://www.portman.senate.gov/public/index.cfm/rss/feed","","","","5","2016","OH",NA,"0.00","93.88","senate"
"P000595","1929","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000595.json","Gary",NA,"Peters","D","SenGaryPeters","RepGaryPeters","88851604323","","http://peters.house.gov/youtube-video-feed/youtube-video-feed/","peters.house.gov","","","1",NA,"MI",NA,"0.00","97.96","senate"
"P000603","2082","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/P000603.json","Rand",NA,"Paul","R","SenRandPaul","SenatorRandPaul","161355253917286","http://www.paul.senate.gov","http://www.paul.senate.gov/rss/","","","","5","2016","KY",NA,"0.00","87.76","senate"
"R000122","949","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000122.json","Jack",NA,"Reed","D","SenJackReed","SenJackReed","213866375370646","http://www.reed.senate.gov","http://www.reed.senate.gov/rss/feeds/?type=press","","","","19","2014","RI",NA,"0.00","100.00","senate"
"R000146","952","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000146.json","Harry",NA,"Reid","D","SenatorReid","SenatorReid","360249323990357","http://www.reid.senate.gov","http://www.reid.senate.gov/press_releases/feed","www.reid.senate.gov","","","29","2016","NV",NA,"100.00","0.00","senate"
"R000307","968","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000307.json","Pat",NA,"Roberts","R","SenPatRoberts","SenPatRoberts","205694792808927","http://www.roberts.senate.gov","http://www.roberts.senate.gov/public/index.cfm?a=RSS.Feed","","","","19","2014","KS",NA,"0.00","97.96","senate"
"R000595","2084","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000595.json","Marco",NA,"Rubio","R","SenRubioPress","SenatorMarcoRubio","178910518800987","http://www.rubio.senate.gov","http://www.rubio.senate.gov/public/?a=rss.feed","www.rubio.senate.gov/public/","","","5","2016","FL",NA,"44.90","88.89","senate"
"S000033","1010","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000033.json","Bernard",NA,"Sanders","I","SenSanders","senatorsanders","9124187907","http://www.sanders.senate.gov","http://www.sanders.senate.gov/rss/feeds/?press","www.sanders.senate.gov","","","9","2018","VT",NA,"0.00","95.92","senate"
"S000148","1036","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000148.json","Charles","E.","Schumer","D","SenSchumer","chuckschumer","15771239406","http://www.schumer.senate.gov","http://www.schumer.senate.gov/Newsroom/releases.cfm?RSSOutput=true","","","","17","2016","NY",NA,"0.00","100.00","senate"
"S000320","1049","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000320.json","Richard","C.","Shelby","R","SenShelby","RichardShelby","50850514797","http://www.shelby.senate.gov","http://www.shelby.senate.gov/public/index.cfm/rss/feed","","","","29","2016","AL",NA,"0.00","97.96","senate"
"S001141","1548","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001141.json","Jeff",NA,"Sessions","R","SenatorSessions","jeffsessions","23444159584","http://www.sessions.senate.gov","","sessions.senate.gov","","","19","2014","AL",NA,"2.04","100.00","senate"
"S001181","1901","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001181.json","Jeanne",NA,"Shaheen","D","SenatorShaheen","SenatorShaheen","127503767282103","http://www.shaheen.senate.gov","http://www.shaheen.senate.gov/rss/feeds/index.cfm?type=press","","","","7","2014","NH",NA,"0.00","100.00","senate"
"S001184","2056","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001184.json","Tim",NA,"Scott","R","SenatorTimScott","SenatorTimScott","163207553711385","http://www.scott.senate.gov","http://www.scott.senate.gov/rss.xml","scott.senate.gov","","","3","2016","SC",NA,"0.00","97.96","senate"
"S001194","2173","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001194.json","Brian",NA,"Schatz","D","SenBrianSchatz","SenBrianSchatz","","http://www.schatz.senate.gov","http://www.schatz.senate.gov/rss/feeds/?press","","","","3","2016","HI",NA,"0.00","100.00","senate"
"T000461","2085","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000461.json","Patrick","J.","Toomey","R","SenToomey","senatortoomey","189274047751251","http://www.toomey.senate.gov","http://www.toomey.senate.gov/rss/","","","","5","2016","PA",NA,"0.00","95.92","senate"
"T000464","1829","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000464.json","Jon",NA,"Tester","D","SenatorTester","senatortester","210573031664","http://www.tester.senate.gov","http://www.tester.senate.gov/rss/?p=hot_topic","www.tester.senate.gov","","","9","2018","MT",NA,"0.00","79.59","senate"
"U000039","1567","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000039.json","Tom",NA,"Udall","D","SenatorTomUdall","senatortomudall","106433512869","http://www.tomudall.senate.gov","http://www.tomudall.senate.gov/rss/","","","","8","2014","NM",NA,"0.00","95.92","senate"
"W000437","1226","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000437.json","Roger",NA,"Wicker","R","SenatorWicker","SenatorWicker","","http://www.wicker.senate.gov","","wicker.senate.gov","","","9","2018","MS",NA,"0.00","95.92","senate"
"W000802","1823","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000802.json","Sheldon",NA,"Whitehouse","D","SenWhitehouse","SenatorWhitehouse","194172833926853","http://www.whitehouse.senate.gov","http://www.whitehouse.senate.gov/rss/feeds/?type=all&amp;cachebuster=1","www.whitehouse.senate.gov","","","9","2016","RI",NA,"0.00","100.00","senate"
"W000805","1897","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000805.json","Mark",NA,"Warner","D","MarkWarner","MarkRWarner","7935122852","http://www.warner.senate.gov","http://www.warner.senate.gov/public/?a=RSS.TaggedFeed&amp;Type=PressReleases","www.warner.senate.gov/public/","","","7","2014","VA",NA,"4.08","76.60","senate"
"W000817","2182","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000817.json","Elizabeth",NA,"Warren","D","SenWarren","senatorelizabethwarren","131559043673264","http://www.warren.senate.gov","http://www.warren.senate.gov/rss/","www.warren.senate.gov","","","3","2018","MA",NA,"0.00","97.96","senate"
"W000818","2198","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000818.json","John","","Walsh","D","SenWalshOffice","SenatorJohnWalsh","","http://www.walsh.senate.gov","","","","","3","2014","MT",NA,"0.00","0.00","senate"
